과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,186조,거절결정불복심판 심결취소소송의 심리범위,"변리사님 안녕하세요, 거절결정불복심판과 심결취소소송에서 특허청장측이 주장할 수 있는 사유의 범위가 조금 다르게 느껴지는 것 같아서 질문드립니다..! 대법원 2016. 3. 24. 선고 2015후1997 판결에 있어서, 심결취소소송에서는 특허청장은 거절결정의 이유 외에도 심사나 심판 단계에서 의견서 제출기회를 부여한 사유라면 해당 심결의 결론을 정당하게 하는 사유로 주장할 수 있다고 되어 있는데요, 그렇다면 심판단계에서 제170조 제2항을 준용하기 때문에 거절결정불복심판의 기각심결을 내리기 위해서는 원거절결정의 이유와 다른 이유라면 심사단계에서 의견서제출기회를 부여했더라도 심판단계에서 다시 의견제출기회를 부여하여야만 해당 거절이유로 기각심결을 내릴 수 있는 것과 달리, 심결취소소송에서는 특허거절결정 및 거절결정불복심판 기각심결의 기본이 된 이유가 아니더라도 심사나 심판단계에서 의견서 제출의 기회를 부여한 사유에 해당한다면 이를 해당 심결의 결론을 정당하게 하는 사유로 주장할 수 있다는 의미로 이해해도 되나요? 강의장표로는 453페이지와 520페이지를 참조했고, 해당 판례들을 사진으로 함께 첨부합니다..!","네, 맞습니다. 심판단계에서는 새로운 거절이유에 대한 출원인의 대응기회가 있기 때문에(제170조제2항이 강행규정이므로) 이를 무시해서는 안 되는 것이고, 소송단계에서는 이미 대응기회를 준 것에 대해서는 특허청장이 주장하더라도 제63조, 제170조제2항의 강행규정을 지킨 것이기 때문에 허용된다는 것입니다. 열공하세요~", ,,25.10.01
특허법,조문,186조,위법판단의 기준시점과 소의이익 관계,"안녕하세요 ! 적극적권리범위확인심판의 인용심결에 대한 심결취소소송 진행 중 확인대상발명의 등록된 경우에 관해서, 위법 판단시의 기준시점이 심결시라는 것은 이해가 되었습니다. 또한, 기각심결에 대한 심결취소소송 진행 중 확인대상발명이 등록된 경우는 일사부재리 효력을 갖게 되어 다툴 수 없기에 소의 이익이 긍정되는 것도 이해되었습니다. 다만, 인용심결에 대한 심결취소소송의 경우에 소의이익이 긍정되는 이유가 궁금합니다.","<질문1> 기각심결에 대한 심결취소소송 진행 중 확인대상발명이 등록된 경우는 일사부재리 효력을 갖게 되어 다툴 수 없기에 소의 이익이 긍정되는 것도 이해되었습니다. <답변1> 틀렸습니다. 소의 이익이 없다는 것이 일반적인 판례이고, 다수설은 이를 비판하고 있습니다. <질문2> 인용심결에 대한 심결취소소송의 경우에 소의이익이 긍정되는 이유가 궁금합니다. <답변2> 인용심결은 원고(피청구인)가 심판에서 지는 것이기 때문에 이를 취소할 이익이 있는 것입니다. 열공하세요~", ,,25.10.14
특허법,조문,186조,본안심리 위법판단 기준시점,안녕하세요 변리사님 내용: 99후2211에서 적극적 권리범위심판 인용심결 있은 후 심결취소소송절차에서 확인대상발명이 등록됐을때(이용관계X) 심결시기준 심판의 이익이 있어 바로 부적법한 심판이 되지는 않지만 소송단계에서 인용판결-취소환송-심결각하 단계로 이루어진다. 질문: 판례요지는 이해가 되는데 본안 판단할 때 결국 심결 이후 등록됐다는 사실상태를 가지고 위법성 판단하는 것이 되지 않나요? 내용: 7항에서 심판비용은 독립하여 특허법원에 소를 제기할 수 없다 질문: 심결취소소송과 함께 또는 행정소송 해야하나요?,"1. 이 경우 특허법원에서 심결의 위법성 여부에 대한 실체판단 후 심결이 위법하면 그 심결을 취소환송하게 되고, 심판원에서 심판청구를 심결각하하게 됩니다. 만약 심결이 위법하지 않으면 기각판결을 하게 되고 그 결과 최종적으로 심판원의 인용심결이 확정될 수 있습니다. 이는 의도치 않게 특허권 사이의 저촉관계를 확인하는 적극적 권리범위확인심판의 인용심결이 확정된 경우로서 어쩔 수 없는 상황이라 할 것입니다. 2. 심판비용의 심결 또는 결정은 원심결과 함께 불복할 수 있고, 독립하여 특허법원에 소를 제기할 수 없습니다.", ,,25.11.25
특허법,조문,186조,권리범위심판 심결 소송의 이익,"안녕하세요 변리사님 내용: 적극적 권범심 심결시 기준 확인대상발명이 등록되지 않았으면 심결 적법, 소송 계속 중 확인대상발명이 등록되면(이용x) 심결은 각하되어야 할 것이지만 기각심결이었던 경우 소각하 질문: 소극적 권범심 심결시 기준 특허권이 유효해서 심결 적법, 소송 계속 중 특허가 무효로 되면 심결은 각하되어야 할 것이지만 기각심결이었던 경우 소각하 맞나요? 그리고 최신판례 강의는 언제로 예정이 되어있나요? 감사합니다",일단 내용 자체가 틀렸습니다. 특허법원 계속 중 확인대상발명이 등록되었다고 하여 심결의 위법성에 영향을 미치지 않습니다. 인용심결이 위법하여 법원에서 인용판결(취소환송)한 경우 심판원에서 확인대상발명이 등록되었으니 각하하는 것입니다. 인용심결이 위법하지 않으면 그냥 기각판결이 내려집니다. 한편 기각심결의 경우 위법하더라도 어차피 취소환송하였을 때 심판원에서 각하할 것이기 때문에 소의 이익이 없다는 이유로 소각하합니다. 질문도 틀렸습니다. 특허법원 계속 중 무효로 되면 소의 이익이 없어져서 소각하됩니다. 판례강의는 1월 2주차 토일에 예정되어 있습니다., ,,25.12.06
특허법,조문,190조,190조 보상금 또는 대가에 관한 불복의 소,"안녕하세요 임병웅 변리사님 190조 조문 해석 질문드립니다! 115조) 재정에 대해 행정심판/행정소송법으로 취소소송을 제기하는 경우 재정으로 정한 대가는 불복이유로 할 수 없다 / 190조) 110조 2항 2호(재정의 대가) 대가에 불복할 때에는 법원에 소송을 제기할 수 있다. -> 재정의 대가 : 불복 가능 (특법x,민사/행정법원o) , 재정에 대해 심판이나 소송을 제기: 그 이유는 재정의 대가가 될 수 없음 이렇게 별개의 의미 맞을까요? 186조) 162조 2항 5호의 대가(138조 통실허의 대가)의 심결은 독립하여 1항에 따른 소(특허법원 전속관할 소)를 제기할 수 없다/ 190조) 138조 4항 (통실허에 따른) 보상금을 불복할 때에는 법원에 소송을 제기할 수 있다. -> 이 두가지의 의미 차이도 궁금합니다 저작자 표시컨텐츠변경비영리","1. 네 맞습니다. 2. 제186조제1항에 따른 특허법원에 불복할 수 없으나, 190조에 따른 민사법원에 불복할 수 있다는 의미입니다. 열공하세요~", ,,26.02.12
특허법,조문,186조,[186조]재판상 자백,특허발명의 전용품인것을 인정하는 진술도 자백 성립이 가능한가요?,"사실에 대한 진술인지 아니면 법적 판단에 대한 진술인지 판례가 아직 없지만, 사견으로는 후자로서 자백이 인정되지 않는다고 생각됩니다. 열공하세요~",한빛 1월 전국모의고사 18번에서 ‘어떠한 제품이 특허발명의 전용품임을 인정하는 진훌은 사실에 관한 진술로서 심결취소소송절차에서 재판상 자백이 성립할 수 있다.‘ 가 맞는 선지로 나오고 이에 대한 근거로 대법 2019.1.31. 2017다289903이 적혀있었습니다. 하지만 판례에서 관련 내용을 못찾아 이해가 안되었었는데 변리사님 말씀대로 인정되지 않는다 생각하면 되나요?,문의한 민사판결의 경우 양 당사자에게만 효력이 미치기 때문에 실체적 진실관계를 파악해야 하는 심결취소송과 달리 봐야 합니다.,26.02.25
특허법,조문,186조,심결취소소송의 부가기간,"안녕하세요 강사님, 도해특허법 p325 186조 5항에서 심판장이 부여할 수 있는 심결취소소송의 부가기간이 '1개월'이라고 나와있는데, 시행규칙 16조5항에 30일이라고 나와있어서요,,! 추록에 따로 반영이 안되어있어서 질문합니다. 감사합니다.",제가 미쳐 반영하지 못했네요. 30일이 맞습니다. 열공하세요~, ,,26.02.26
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,문제,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,문제,,,,, ,,
특허법,조문,,,,, ,,
특허법,문제,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,문제,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,문제,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,문제,,,,, ,,
특허법,조문,,,,, ,,
특허법,문제,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,조문,,,,, ,,
특허법,문제,,,,, ,,
특허법,문제,,,,, ,,
특허법,조문,,,,,,,
특허법,문제,,,,,,,
특허법,문제,,,,,,,
특허법,조문,,,,,,,
특허법,조문,,,,,,,
특허법,문제,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
